player,url,name
Tulio_Jaudy,https://www.mtgtop8.com/event?e=20312&amp;d=332872&amp;f=ST,Abzan_Value
David_Chamberlain,https://www.mtgtop8.com/event?e=23787&amp;d=365288&amp;f=ST,Golgari_Adventure
Yamada_Chiaki,https://www.mtgtop8.com/event?e=23790&amp;d=365310&amp;f=ST,Adventure
Yamamura_Shouma,https://www.mtgtop8.com/event?e=23790&amp;d=365312&amp;f=ST,Adventure
a_p_s,https://www.mtgtop8.com/event?e=23793&amp;d=365335&amp;f=ST,Selesnya_Adventure
CLYDE_THE_GLIDE_DREXLER,https://www.mtgtop8.com/event?e=23793&amp;d=365338&amp;f=ST,Adventure
Christophe_Paris,https://www.mtgtop8.com/event?e=23710&amp;d=364579&amp;f=ST,Grull_Adventure
Carson_Bell,https://www.mtgtop8.com/event?e=23753&amp;d=364981&amp;f=ST,Gruul_Adventures
Kristjan_Bullock,https://www.mtgtop8.com/event?e=23753&amp;d=364980&amp;f=ST,
Vladislav_Blinov,https://www.mtgtop8.com/event?e=23704&amp;d=364530&amp;f=ST,Golgari_Adventure
Saher_Khalil,https://www.mtgtop8.com/event?e=23704&amp;d=364534&amp;f=ST,Golgari_Adventure
Philip_Reeves,https://www.mtgtop8.com/event?e=23721&amp;d=364652&amp;f=ST,Golgari_Adventures
Antoine_Cointe,https://www.mtgtop8.com/event?e=23724&amp;d=364688&amp;f=ST,Golgari_Adventure
NinoMtg,https://www.mtgtop8.com/event?e=23688&amp;d=364406&amp;f=ST,Adventure
SgtMcMuffins,https://www.mtgtop8.com/event?e=23653&amp;d=364110&amp;f=ST,Adventure
Demyanov_Gleb,https://www.mtgtop8.com/event?e=23645&amp;d=363993&amp;f=ST,Golgari_Adventures
Cherkashin_Dmitriy,https://www.mtgtop8.com/event?e=23645&amp;d=363994&amp;f=ST,Golgari_Adventures
Kashiwazaki_Isamu,https://www.mtgtop8.com/event?e=23666&amp;d=364235&amp;f=ST,Adventure
SgtMcMuffins,https://www.mtgtop8.com/event?e=23614&amp;d=363660&amp;f=ST,Adventure
soccerdude789,https://www.mtgtop8.com/event?e=23614&amp;d=363661&amp;f=ST,Adventure
Mirozel1,https://www.mtgtop8.com/event?e=23590&amp;d=363408&amp;f=ST,Bant_Adventure
Dyachenko_Andrew,https://www.mtgtop8.com/event?e=23278&amp;d=360213&amp;f=ST,Azorius_Fliers
Jan-dirk_Matuszewski,https://www.mtgtop8.com/event?e=23125&amp;d=358902&amp;f=ST,Geister
golemjr,https://www.mtgtop8.com/event?e=23014&amp;d=357808&amp;f=ST,Azorius_Aggro
yoshidora,https://www.mtgtop8.com/event?e=22986&amp;d=357565&amp;f=ST,Azorius_Aggro
Takahashi_Naoya,https://www.mtgtop8.com/event?e=22965&amp;d=357368&amp;f=ST,Azorius_Aggro
Kunitomo_Daisuke,https://www.mtgtop8.com/event?e=22710&amp;d=355064&amp;f=ST,Azorius_Aggro
hieronymus_mosh,https://www.mtgtop8.com/event?e=22493&amp;d=353029&amp;f=ST,Azorius_Aggro
