player,url,deck_name,num,card_name,card_rarity
Patrick_Stowe,https://www.mtgtop8.com/event?e=23993&d=367255&f=ST,Orzhov_Control,3,Castle Locthwain,rare
GYBA,https://www.mtgtop8.com/event?e=24240&d=369209&f=ST,Rakdos_Aggro,2,Bonecrusher Giant,rare
William_Bates,https://www.mtgtop8.com/event?e=24177&d=368757&f=ST,Fires_of_Invention,2,Bonecrusher Giant,rare
Karatsu_Yoshifumi,https://www.mtgtop8.com/event?e=24122&d=368353&f=ST,Simic_Flash,2,Castle Vantress,rare
Joseph_Stargel,https://www.mtgtop8.com/event?e=24225&d=369063&f=ST,Jund_Sacrifice,4,Beanstalk Giant,uncommon
__forge__,https://www.mtgtop8.com/event?e=24010&d=367399&f=ST,Mono_Black_Aggro,3,Scorching Dragonfire,common
__forge__,https://www.mtgtop8.com/event?e=24131&d=368426&f=ST,Rakdos_Aggro,3,Scorching Dragonfire,common
Parker_Connors,https://www.mtgtop8.com/event?e=23753&d=364982&f=ST,Sultai_Oven,4,Gilded Goose,rare
Ishikawa_Koji,https://www.mtgtop8.com/event?e=23749&d=364935&f=ST,Sultai_Control,4,Wicked Wolf,rare
Anthony_Lee,https://www.mtgtop8.com/event?e=23953&d=366926&f=ST,Simic_Ramp,2,Lovestruck Beast,rare
Felix_Sloo,https://www.mtgtop8.com/event?e=24108&d=368243&f=ST,Golgari_Midrange,1,Fabled Passage,rare
Okuda_Masateru,https://www.mtgtop8.com/event?e=23790&d=365311&f=ST,Temur_Reclamation,3,Bonecrusher Giant,rare
Jean-francois_Regimbald,https://www.mtgtop8.com/event?e=23795&d=365354&f=ST,Esper_Dance,4,Doom Foretold,rare
Théo_Moutier,https://www.mtgtop8.com/event?e=23942&d=366832&f=ST,Golgari_Sacrifice,4,Wicked Wolf,rare
Bavan_Schimper,https://www.mtgtop8.com/event?e=24214&d=368962&f=ST,Grixis_Fires,4,Bonecrusher Giant,rare
William_Broer,https://www.mtgtop8.com/event?e=24055&d=367888&f=ST,Fires_of_Invention,4,Fires of Invention,rare
Tony_Houston_Norton,https://www.mtgtop8.com/event?e=23993&d=367253&f=ST,Izzet_Control,4,Bonecrusher Giant,rare
Quinn_Kotecki,https://www.mtgtop8.com/event?e=23922&d=366542&f=ST,Mono_Red,4,"Torbran, Thane of Red Fell",rare
Nishimoto_Sousuke,https://www.mtgtop8.com/event?e=24122&d=368352&f=ST,Simic_Flash,4,Mystical Dispute,uncommon
Thunderr22,https://www.mtgtop8.com/event?e=23856&d=365901&f=ST,Izzet_Control,4,Bonecrusher Giant,rare
Miguel_Guerrero_Leon,https://www.mtgtop8.com/event?e=23942&d=366813&f=ST,Temur_Reclamation,2,Scorching Dragonfire,common
Royon_Pierre,https://www.mtgtop8.com/event?e=23924&d=366563&f=ST,Gruul_Aggro,4,Questing Beast,mythic
Makino_Tatsuya,https://www.mtgtop8.com/event?e=24084&d=368098&f=ST,Adventure,4,Bonecrusher Giant,rare
Mtg_arena_meta,https://www.mtgtop8.com/event?e=24107&d=368235&f=ST,Simic_Flash,2,Castle Vantress,rare
RayFuturePro,https://www.mtgtop8.com/event?e=23856&d=365900&f=ST,UW_Control,4,Mystical Dispute,uncommon
WRSpenny89,https://www.mtgtop8.com/event?e=23812&d=365507&f=ST,Esper_Control,1,Castle Ardenvale,rare
Eric_Froehlich,https://www.mtgtop8.com/event?e=23942&d=366789&f=ST,UW_Control,4,Brazen Borrower,mythic
NEObots,https://www.mtgtop8.com/event?e=23763&d=365039&f=ST,Mardu_Knight,3,Blacklance Paragon,rare
Matthias_Poßegger,https://www.mtgtop8.com/event?e=23982&d=367132&f=ST,Gruul_Aggro,2,Fabled Passage,rare
Kai_Behrens,https://www.mtgtop8.com/event?e=23982&d=367128&f=ST,Red_Deck_Wins,3,Castle Embereth,rare
Roman_Fusco,https://www.mtgtop8.com/event?e=23810&d=365479&f=ST,U-w,2,Mystical Dispute,uncommon
hemiola,https://www.mtgtop8.com/event?e=24200&d=368895&f=ST,Fires_of_Invention,3,Mystical Dispute,uncommon
Dylan_Hand,https://www.mtgtop8.com/event?e=24225&d=369068&f=ST,Jund_Sacrifice,2,Beanstalk Giant,uncommon
Zach_Allen,https://www.mtgtop8.com/event?e=24032&d=367637&f=ST,Simic_Ramp_Elemental,2,Castle Vantress,rare
Robert_Wild,https://www.mtgtop8.com/event?e=23773&d=365166&f=ST,Boros_Feather,1,"Aurelia, Exemplar of Justice",mythic
Bradford_Grant,https://www.mtgtop8.com/event?e=24113&d=368276&f=ST,Simic_Flash,2,Castle Vantress,rare
Jacob_England,https://www.mtgtop8.com/event?e=24059&d=367916&f=ST,Simic_Flash,2,Castle Vantress,rare
Tangoper,https://www.mtgtop8.com/event?e=24107&d=368230&f=ST,Gruul_Aggro,2,The Great Henge,mythic
Attila_Fur,https://www.mtgtop8.com/event?e=23753&d=364986&f=ST,Temur_Reclamation,3,Scorching Dragonfire,common
INickStrad,https://www.mtgtop8.com/event?e=23772&d=365161&f=ST,Temur_Reclamation,2,Scorching Dragonfire,common
Ashford_Smith,https://www.mtgtop8.com/event?e=23993&d=367259&f=ST,UW_Control,4,Brazen Borrower,mythic
Kobayashi_Akira,https://www.mtgtop8.com/event?e=23980&d=367111&f=ST,UW_Control,3,Brazen Borrower,mythic
Luis_Salvatto,https://www.mtgtop8.com/event?e=23942&d=366808&f=ST,Sultai_Ramp,3,Castle Vantress,rare
Joshua_Reedy,https://www.mtgtop8.com/event?e=23997&d=367300&f=ST,Izzet_Control,1,Embercleave,mythic
katoriarch123,https://www.mtgtop8.com/event?e=23763&d=365043&f=ST,Sultai_Control,4,Wicked Wolf,rare
Martin_Trossbach,https://www.mtgtop8.com/event?e=23849&d=365854&f=ST,Izzet_Flash,4,Bonecrusher Giant,rare
Suban_Rubasingham,https://www.mtgtop8.com/event?e=23956&d=366948&f=ST,Esper_Midrange,2,Murderous Rider,rare
Patrick_Tilsen,https://www.mtgtop8.com/event?e=24112&d=368268&f=ST,Jund_Sacrifice,1,Beanstalk Giant,uncommon
Jeremy_Bertarioni,https://www.mtgtop8.com/event?e=24032&d=367639&f=ST,Simic_Ramp_Elemental,4,Lovestruck Beast,rare
Serov_Stanislav,https://www.mtgtop8.com/event?e=23734&d=364789&f=ST,Temur_Reclamation,4,Scorching Dragonfire,common
Martin_Jůza,https://www.mtgtop8.com/event?e=23942&d=366811&f=ST,Golgari_Sacrifice,4,Wicked Wolf,rare
MesklateBrother,https://www.mtgtop8.com/event?e=23856&d=365903&f=ST,Selesnya_Aggro,4,Edgewall Innkeeper,uncommon
Henry_Freedman,https://www.mtgtop8.com/event?e=24113&d=368278&f=ST,Simic_Ramp_Elemental,2,Quasiduplicate,rare
Yanagihara_Tomoki,https://www.mtgtop8.com/event?e=24122&d=368355&f=ST,Mono_Black_Aggro,4,Witch's Oven,uncommon
Kevin_Rovegno,https://www.mtgtop8.com/event?e=24112&d=368272&f=ST,Fires_of_Invention,4,Bonecrusher Giant,rare
Muraoka_Hideaki,https://www.mtgtop8.com/event?e=24122&d=368354&f=ST,Golgari_Aggro,4,Gilded Goose,rare
Parole,https://www.mtgtop8.com/event?e=24010&d=367402&f=ST,UW_Control,4,"Gadwick, the Wizened",rare
Ben_Metzger,https://www.mtgtop8.com/event?e=23943&d=366835&f=ST,Azorius_Control,4,Brazen Borrower,mythic
Jarney_Landon,https://www.mtgtop8.com/event?e=24144&d=368500&f=ST,Rakdos_Aggro,2,Bonecrusher Giant,rare
Golden91,https://www.mtgtop8.com/event?e=24050&d=367810&f=ST,Fires_of_Invention,3,Bonecrusher Giant,rare
utared,https://www.mtgtop8.com/event?e=24010&d=367403&f=ST,Izzet_Control,4,Bonecrusher Giant,rare
HEROtsukai,https://www.mtgtop8.com/event?e=24010&d=367400&f=ST,Gruul_Aggro,4,Rimrock Knight,common
Robert_Berni,https://www.mtgtop8.com/event?e=24055&d=367889&f=ST,Izzet_Control,2,Scorching Dragonfire,common
Fulgence,https://www.mtgtop8.com/event?e=23856&d=365902&f=ST,Niv-Mizzet_Reborn,2,Breeding Pool,rare
Morenothings,https://www.mtgtop8.com/event?e=24134&d=368440&f=ST,Rakdos_Aggro,2,Bonecrusher Giant,rare
Nick_Mincucci,https://www.mtgtop8.com/event?e=23825&d=365654&f=ST,Red_Deck_Wins,4,Embereth Shieldbreaker,uncommon
Chris_Day,https://www.mtgtop8.com/event?e=23997&d=367301&f=ST,Golgari_Aggro,2,Fabled Passage,rare
Smirnov_Alexander,https://www.mtgtop8.com/event?e=23800&d=365397&f=ST,Sultai_Food,4,Gilded Goose,rare
Nathan_Calvin,https://www.mtgtop8.com/event?e=24108&d=368238&f=ST,Gruul_Aggro,4,Questing Beast,mythic
Cole_G,https://www.mtgtop8.com/event?e=23716&d=364615&f=ST,Selesnya_Adventure,4,Edgewall Innkeeper,uncommon
Yamakiller,https://www.mtgtop8.com/event?e=24134&d=368438&f=ST,Rakdos_Aggro,2,Bonecrusher Giant,rare
Sidorov_Ivan,https://www.mtgtop8.com/event?e=23734&d=364784&f=ST,Temur_Elementals,2,Lava Coil,uncommon
Harshana_Randeni,https://www.mtgtop8.com/event?e=23956&d=366950&f=ST,Golgari_Aggro,4,Wicked Wolf,rare
Never_DidntHaveIt,https://www.mtgtop8.com/event?e=24131&d=368423&f=ST,Weenie_White_,4,Healer's Hawk,common
Kohei_Yoshino,https://www.mtgtop8.com/event?e=23942&d=366805&f=ST,UW_Control,4,Brazen Borrower,mythic
Patrick_Hawkins_Jr,https://www.mtgtop8.com/event?e=23955&d=366942&f=ST,UW_Control,4,Mystical Dispute,uncommon
William_Jensen,https://www.mtgtop8.com/event?e=23942&d=366834&f=ST,Izzet_Flash,1,Embercleave,mythic
Thomas_Warmuth,https://www.mtgtop8.com/event?e=23982&d=367131&f=ST,Golgari_Aggro,4,Gilded Goose,rare
Francisco_Sanchez_Varela,https://www.mtgtop8.com/event?e=23956&d=366949&f=ST,Mono_Green_Aggro,2,Trail of Crumbs,uncommon
Thenerdysteve,https://www.mtgtop8.com/event?e=24042&d=367728&f=ST,Simic_Ramp,2,Lovestruck Beast,rare
Ian_Plantz,https://www.mtgtop8.com/event?e=24055&d=367886&f=ST,Simic_Ramp_Elemental,2,Lovestruck Beast,rare
Jordan_Cairns,https://www.mtgtop8.com/event?e=23942&d=366801&f=ST,Golgari_Aggro,4,Edgewall Innkeeper,uncommon
Eric_Guillermo,https://www.mtgtop8.com/event?e=24144&d=368499&f=ST,Rakdos_Aggro,2,Bonecrusher Giant,rare
Erikhov_Maxim,https://www.mtgtop8.com/event?e=23741&d=364838&f=ST,Mono-red_Aggro,4,"Torbran, Thane of Red Fell",rare
Martin_Maxime,https://www.mtgtop8.com/event?e=23924&d=366562&f=ST,Gruul_Aggro,4,Questing Beast,mythic
Jacob_Adams,https://www.mtgtop8.com/event?e=23993&d=367252&f=ST,Grixis_Control,4,Murderous Rider,rare
Kawamura_Yuusaku,https://www.mtgtop8.com/event?e=24122&d=368350&f=ST,UW_Control,4,"Gadwick, the Wizened",rare
Sebastian_Lagerlund,https://www.mtgtop8.com/event?e=23945&d=366863&f=ST,Uw_Control,4,Brazen Borrower,mythic
Matthew_Watts,https://www.mtgtop8.com/event?e=24037&d=367686&f=ST,Jeskai_Fires,4,Bonecrusher Giant,rare
Sandydogmtg,https://www.mtgtop8.com/event?e=24137&d=368458&f=ST,Red_Deck_Wins,2,Gingerbrute,common
Billy_K,https://www.mtgtop8.com/event?e=23716&d=364614&f=ST,Cavalcade,3,Gingerbrute,common
Esther_Trujillo,https://www.mtgtop8.com/event?e=23942&d=366790&f=ST,Gruul_Aggro,1,The Great Henge,mythic
Benjamin_Czarny,https://www.mtgtop8.com/event?e=24037&d=367687&f=ST,Ug_Flash,2,Castle Vantress,rare
Jessica_Estephan,https://www.mtgtop8.com/event?e=23942&d=366798&f=ST,Izzet_Flash,1,The Royal Scions,mythic
Andrew_Boncher,https://www.mtgtop8.com/event?e=23810&d=365477&f=ST,Red_Deck_Wins,2,Embereth Shieldbreaker,uncommon
Brandon_Banks,https://www.mtgtop8.com/event?e=23997&d=367303&f=ST,Izzet_Control,2,Scorching Dragonfire,common
Andrew_C,https://www.mtgtop8.com/event?e=23716&d=364618&f=ST,Sultai_Sacrifice,4,Trail of Crumbs,uncommon
Mx-hejji,https://www.mtgtop8.com/event?e=23796&d=365372&f=ST,Reclamation,2,Redcap Melee,uncommon
Harry13,https://www.mtgtop8.com/event?e=24050&d=367817&f=ST,Adventure,4,Bonecrusher Giant,rare
Abram_Goldstein,https://www.mtgtop8.com/event?e=23739&d=364823&f=ST,Bant_Control,4,Wicked Wolf,rare
Mason_Grode,https://www.mtgtop8.com/event?e=24037&d=367681&f=ST,Jund_Fires,4,Fires of Invention,rare
Giana_Kaplan,https://www.mtgtop8.com/event?e=24055&d=367887&f=ST,Simic_Ramp_Elemental,2,Quasiduplicate,rare
John_Girardot,https://www.mtgtop8.com/event?e=23942&d=366800&f=ST,Temur_Reclamation,3,Scorching Dragonfire,common
msskinbolic,https://www.mtgtop8.com/event?e=24240&d=369208&f=ST,Fires_of_Invention,4,Fires of Invention,rare
Kazaner3000,https://www.mtgtop8.com/event?e=23763&d=365033&f=ST,Selesnya_Aggro,4,Once Upon a Time,rare
Kazaner3000,https://www.mtgtop8.com/event?e=24137&d=368461&f=ST,Fires_of_Invention,4,Once Upon a Time,rare
Ammazzanator,https://www.mtgtop8.com/event?e=23763&d=365041&f=ST,UW_Control,3,Castle Ardenvale,rare
sebastianpozzo,https://www.mtgtop8.com/event?e=24240&d=369211&f=ST,Jund_Sacrifice,2,Beanstalk Giant,uncommon
Triosk,https://www.mtgtop8.com/event?e=24134&d=368439&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Nebykov_Denis,https://www.mtgtop8.com/event?e=23741&d=364835&f=ST,Bant_Food,4,Once Upon a Time,rare
Philip_Krieger,https://www.mtgtop8.com/event?e=23849&d=365855&f=ST,Izzet_Flash,2,Embercleave,mythic
Sebastian_Wilde,https://www.mtgtop8.com/event?e=23838&d=365751&f=ST,Red_Deck_Wins,3,"Torbran, Thane of Red Fell",rare
Ichikawa_Norikazu,https://www.mtgtop8.com/event?e=24066&d=367998&f=ST,Adventure,2,Scorching Dragonfire,common
Joshua_Ng,https://www.mtgtop8.com/event?e=24144&d=368506&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Voltaiclv,https://www.mtgtop8.com/event?e=24107&d=368234&f=ST,Clover_Knights,4,Edgewall Innkeeper,uncommon
Luke_Allen,https://www.mtgtop8.com/event?e=24113&d=368280&f=ST,Fires_of_Invention,4,Fires of Invention,rare
LaCriaturaBB,https://www.mtgtop8.com/event?e=24240&d=369201&f=ST,Rakdos_Aggro,4,Witch's Oven,uncommon
Robert_Wise,https://www.mtgtop8.com/event?e=23787&d=365290&f=ST,Esper_Hero,2,Castle Locthwain,rare
Jibri_Thomas,https://www.mtgtop8.com/event?e=24177&d=368762&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Josef_Navarro,https://www.mtgtop8.com/event?e=24144&d=368502&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Birdsof36,https://www.mtgtop8.com/event?e=24131&d=368425&f=ST,Jund_Adventure,4,Bonecrusher Giant,rare
Allison_Maino,https://www.mtgtop8.com/event?e=23942&d=366770&f=ST,Golgari_Aggro,4,Questing Beast,mythic
Pasi_Poikela,https://www.mtgtop8.com/event?e=23996&d=367294&f=ST,Gruul_Smash,3,Lava Coil,uncommon
Kyle_Hamilton,https://www.mtgtop8.com/event?e=24113&d=368277&f=ST,Fires_of_Invention,4,Fires of Invention,rare
yamakiller,https://www.mtgtop8.com/event?e=24240&d=369215&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Kenji_Egashira,https://www.mtgtop8.com/event?e=23942&d=366804&f=ST,Temur_Reclamation,2,Castle Vantress,rare
Peter_Yong,https://www.mtgtop8.com/event?e=24055&d=367885&f=ST,Jund_Sacrifice,4,Gilded Goose,rare
Chris_Kvartek,https://www.mtgtop8.com/event?e=23942&d=366783&f=ST,Golgari_Aggro,3,The Great Henge,mythic
Bukatin_Nikita,https://www.mtgtop8.com/event?e=23800&d=365396&f=ST,Monored_Cavalcade,4,"Torbran, Thane of Red Fell",rare
Isaak_Krut,https://www.mtgtop8.com/event?e=23942&d=366794&f=ST,Golgari_Aggro,4,Questing Beast,mythic
Amarsir,https://www.mtgtop8.com/event?e=24107&d=368236&f=ST,Jund_Sacrifice,4,Gilded Goose,rare
Itou_Takurou,https://www.mtgtop8.com/event?e=23968&d=367031&f=ST,Sultai_Control,1,Castle Vantress,rare
Mesheryakov_Maxim,https://www.mtgtop8.com/event?e=23734&d=364788&f=ST,Esper_DOOM,4,Doom Foretold,rare
Tanabe_Takumi,https://www.mtgtop8.com/event?e=24122&d=368348&f=ST,Fires_of_Invention,4,Fires of Invention,rare
Clément_Sarton,https://www.mtgtop8.com/event?e=23754&d=364989&f=ST,Uw_Control,2,Castle Ardenvale,rare
Kevin_Duong,https://www.mtgtop8.com/event?e=23810&d=365471&f=ST,Gruul_Midrange,3,Lovestruck Beast,rare
Steven_Maack,https://www.mtgtop8.com/event?e=24112&d=368269&f=ST,Rakdos_Aggro,4,Fabled Passage,rare
Chris_Yap,https://www.mtgtop8.com/event?e=23704&d=364532&f=ST,Selesnya_Adventure,4,Once Upon a Time,rare
RandomDrooler,https://www.mtgtop8.com/event?e=24131&d=368424&f=ST,Sultai_Ramp,4,Fires of Invention,rare
RandomDrooler,https://www.mtgtop8.com/event?e=24131&d=368422&f=ST,Fires_of_Invention,4,Fires of Invention,rare
lampalot,https://www.mtgtop8.com/event?e=24240&d=369214&f=ST,Weenie_White_,4,Castle Ardenvale,rare
Dyachenko_Andrew,https://www.mtgtop8.com/event?e=23734&d=364786&f=ST,Selesnya_Adventures,4,Edgewall Innkeeper,uncommon
Logan_Nettles,https://www.mtgtop8.com/event?e=24108&d=368241&f=ST,Simic_Flash,2,Lovestruck Beast,rare
Thomas_Bocahut,https://www.mtgtop8.com/event?e=23803&d=365412&f=ST,Temur_Midrange,3,Embercleave,mythic
Drake_Sasser,https://www.mtgtop8.com/event?e=24032&d=367626&f=ST,Simic_Ramp_Elemental,1,Quasiduplicate,rare
Laschenov_Ivan,https://www.mtgtop8.com/event?e=23800&d=365394&f=ST,Gruul_Aggro,2,Questing Beast,mythic
Inoue_Hiroki,https://www.mtgtop8.com/event?e=23980&d=367112&f=ST,Temur_Flash,4,Bonecrusher Giant,rare
Suzuki_Kazushige,https://www.mtgtop8.com/event?e=23749&d=364942&f=ST,Temur_Reclamation,3,Fabled Passage,rare
Tirentu,https://www.mtgtop8.com/event?e=23812&d=365506&f=ST,Gruul_Aggro,3,Lava Coil,uncommon
Tyler_Cook,https://www.mtgtop8.com/event?e=24214&d=368963&f=ST,Mono_Red_Aggro,3,Dwarven Mine,common
Dylan_Nollen,https://www.mtgtop8.com/event?e=24108&d=368245&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Andy_Peters,https://www.mtgtop8.com/event?e=24240&d=369199&f=ST,Fires_of_Invention,2,Bonecrusher Giant,rare
Jamie_Katz,https://www.mtgtop8.com/event?e=24112&d=368271&f=ST,Jund_Sacrifice,3,Beanstalk Giant,uncommon
Tomita_Hiroki,https://www.mtgtop8.com/event?e=23790&d=365307&f=ST,Bant_Ramp,2,Questing Beast,mythic
Andrea_Gereon,https://www.mtgtop8.com/event?e=23942&d=366772&f=ST,Golgari_Sacrifice,4,Witch's Oven,uncommon
Dom_Harvey,https://www.mtgtop8.com/event?e=24225&d=369061&f=ST,Jund_Sacrifice,4,Gilded Goose,rare
Lukas261997,https://www.mtgtop8.com/event?e=24137&d=368460&f=ST,Fires_of_Invention,4,Fires of Invention,rare
Biggoon86,https://www.mtgtop8.com/event?e=24042&d=367727&f=ST,Simic_Flash,3,Scorching Dragonfire,common
Biggoon86,https://www.mtgtop8.com/event?e=23947&d=366880&f=ST,Rakdos_Aristocrats,3,Scorching Dragonfire,common
Nishiura_Ryousuke,https://www.mtgtop8.com/event?e=23907&d=366409&f=ST,Temur_Reclamation,3,Scorching Dragonfire,common
Brian_Weller-gordon,https://www.mtgtop8.com/event?e=24108&d=368240&f=ST,Simic_Flash,1,Fabled Passage,rare
Ace_Ashley_Baron,https://www.mtgtop8.com/event?e=24144&d=368505&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Devon_Straub,https://www.mtgtop8.com/event?e=24113&d=368274&f=ST,Jund_Sacrifice,4,Trail of Crumbs,uncommon
Ben_Stark,https://www.mtgtop8.com/event?e=23942&d=366779&f=ST,UW_Control,3,"Gadwick, the Wizened",rare
Yamade_Masato,https://www.mtgtop8.com/event?e=24122&d=368351&f=ST,Jund_Sacrifice,3,Beanstalk Giant,uncommon
Matthew_Tyrell,https://www.mtgtop8.com/event?e=23956&d=366947&f=ST,UW_Control,3,"Gadwick, the Wizened",rare
Teemu_Halonen,https://www.mtgtop8.com/event?e=23996&d=367292&f=ST,Izzet,2,Scorching Dragonfire,common
Logan_Young,https://www.mtgtop8.com/event?e=24225&d=369066&f=ST,Adventure,4,Edgewall Innkeeper,uncommon
Paul_Herr,https://www.mtgtop8.com/event?e=23739&d=364830&f=ST,Jund_Aggro,4,Once Upon a Time,rare
_Falcon_,https://www.mtgtop8.com/event?e=24200&d=368897&f=ST,Golgari_Citadel,4,Witch's Oven,uncommon
_Falcon_,https://www.mtgtop8.com/event?e=24050&d=367816&f=ST,Golgari_Aggro,4,Witch's Oven,uncommon
Venom1,https://www.mtgtop8.com/event?e=24240&d=369205&f=ST,Golgari_Aggro,4,Witch's Oven,uncommon
Pierson_Laughlin,https://www.mtgtop8.com/event?e=23942&d=366819&f=ST,Golgari_Sacrifice,1,Castle Locthwain,rare
TeamGreed,https://www.mtgtop8.com/event?e=23812&d=365511&f=ST,Izzet_Control,4,Scorching Dragonfire,common
Alex_Crowther,https://www.mtgtop8.com/event?e=23955&d=366937&f=ST,Adventure,4,Bonecrusher Giant,rare
spell_of_d,https://www.mtgtop8.com/event?e=24200&d=368894&f=ST,Jund_Sacrifice,2,Witch's Vengeance,rare
kbzx,https://www.mtgtop8.com/event?e=24050&d=367821&f=ST,Jund_Sacrifice,3,Beanstalk Giant,uncommon
Jonathan_P,https://www.mtgtop8.com/event?e=23716&d=364617&f=ST,Selesnya_Adventure,4,Once Upon a Time,rare
Anders_Jones,https://www.mtgtop8.com/event?e=24108&d=368239&f=ST,Rakdos_Aggro,4,Embercleave,mythic
Polgoal,https://www.mtgtop8.com/event?e=24107&d=368237&f=ST,Temur_Adventure,4,Castle Ardenvale,rare
Polgoal,https://www.mtgtop8.com/event?e=24240&d=369218&f=ST,Weenie_White_,4,Castle Ardenvale,rare
Arin_Huffstetter,https://www.mtgtop8.com/event?e=23827&d=365667&f=ST,Gruul_Aggro,3,Wildborn Preserver,rare
Jason_Pitts,https://www.mtgtop8.com/event?e=23721&d=364650&f=ST,Sultai_Sacrifice,2,Questing Beast,mythic
Shane_Crewe-wyatt,https://www.mtgtop8.com/event?e=23884&d=366187&f=ST,Izzet_Flash,1,The Royal Scions,mythic
Collins_Mullen,https://www.mtgtop8.com/event?e=24032&d=367624&f=ST,Simic_Ramp_Elemental,2,Quasiduplicate,rare
Lewis_Tolonen,https://www.mtgtop8.com/event?e=23955&d=366943&f=ST,Simic_Ramp,3,Lovestruck Beast,rare
Trent_Clarke,https://www.mtgtop8.com/event?e=23704&d=364528&f=ST,Sultai_Food,4,"Oko, Thief of Crowns",mythic
Aydrez,https://www.mtgtop8.com/event?e=23947&d=366883&f=ST,Azorius_Control,4,Brazen Borrower,mythic
Beedaawg,https://www.mtgtop8.com/event?e=23874&d=366099&f=ST,Izzet_Flash,2,Embercleave,mythic
Maximilian_Krebs,https://www.mtgtop8.com/event?e=23982&d=367127&f=ST,Izzet_Control,3,Scorching Dragonfire,common
Maesono_Kanta,https://www.mtgtop8.com/event?e=23968&d=367033&f=ST,Adventure,4,Bonecrusher Giant,rare
Justin_Kiser,https://www.mtgtop8.com/event?e=23997&d=367299&f=ST,Simic_Ramp,2,Quasiduplicate,rare
Koksal_Karakus,https://www.mtgtop8.com/event?e=24225&d=369065&f=ST,Jund_Sacrifice,3,Beanstalk Giant,uncommon
Chantelle_Campbell,https://www.mtgtop8.com/event?e=23753&d=364983&f=ST,Sultai_Oven,4,Once Upon a Time,rare
ERUERUFU,https://www.mtgtop8.com/event?e=23812&d=365512&f=ST,Mono_Black_Aggro,4,Midnight Reaper,rare
Slashora,https://www.mtgtop8.com/event?e=24042&d=367734&f=ST,G-b_Adventure,1,Castle Locthwain,rare
Martin_Williamsson,https://www.mtgtop8.com/event?e=23945&d=366859&f=ST,Temur_Reclamation,1,Castle Vantress,rare
Gregory_Fenn,https://www.mtgtop8.com/event?e=24177&d=368755&f=ST,Simic_Ramp_Elemental,2,Quasiduplicate,rare
O_danielakos,https://www.mtgtop8.com/event?e=23772&d=365160&f=ST,Sultai_Control,4,Wicked Wolf,rare
Dylan_Hanrahan,https://www.mtgtop8.com/event?e=23955&d=366939&f=ST,Golgari_Aggro,4,Wicked Wolf,rare
Lee_Mcleod,https://www.mtgtop8.com/event?e=23827&d=365672&f=ST,Sultai_Emry,1,Embercleave,mythic
Lee_Mcleod,https://www.mtgtop8.com/event?e=24177&d=368759&f=ST,Adventure,1,Embercleave,mythic
Rhyan_Jacobz,https://www.mtgtop8.com/event?e=24214&d=368961&f=ST,Ur_Spells,4,Irencrag Pyromancer,rare
daiho2000,https://www.mtgtop8.com/event?e=24131&d=368427&f=ST,Golgari_Aggro,3,Wicked Wolf,rare
Mason_Clark,https://www.mtgtop8.com/event?e=24225&d=369064&f=ST,Jund_Sacrifice,3,Beanstalk Giant,uncommon
Reclamation,https://www.mtgtop8.com/event?e=23947&d=366884&f=ST,Cat_Henge,4,Wicked Wolf,rare
Drew_Christensen,https://www.mtgtop8.com/event?e=24108&d=368244&f=ST,Fires_of_Invention,4,Fires of Invention,rare
TopGrinder,https://www.mtgtop8.com/event?e=24240&d=369213&f=ST,Jund_Sacrifice,4,Trail of Crumbs,uncommon
Matt_Foreman,https://www.mtgtop8.com/event?e=24055&d=367892&f=ST,Jund_Sacrifice,4,Trail of Crumbs,uncommon
Earl_Marchant,https://www.mtgtop8.com/event?e=24177&d=368760&f=ST,Gruul_Aggro,2,Castle Embereth,rare
Shimokawabe_Akinari,https://www.mtgtop8.com/event?e=23749&d=364936&f=ST,Selesnya_Aggro,2,Flaxen Intruder,uncommon
Serputko_Vyacheslav,https://www.mtgtop8.com/event?e=23734&d=364790&f=ST,Gruul_Aggro,2,Questing Beast,mythic
Kat_Light,https://www.mtgtop8.com/event?e=23942&d=366802&f=ST,Golgari_Sacrifice,2,Wicked Wolf,rare
Ryan_Tobin,https://www.mtgtop8.com/event?e=23884&d=366186&f=ST,Azorius_Control,2,Castle Ardenvale,rare
Savin_Victor,https://www.mtgtop8.com/event?e=23734&d=364783&f=ST,Mono-blac_Aggro,4,Witch's Oven,uncommon
Keno_Bulk,https://www.mtgtop8.com/event?e=23838&d=365752&f=ST,Sultai_Control,4,Wicked Wolf,rare
VTCLA,https://www.mtgtop8.com/event?e=24012&d=367415&f=ST,Sultai_Control,3,Circuitous Route,uncommon
Rémi_D'emmerez,https://www.mtgtop8.com/event?e=23754&d=364990&f=ST,Sultai_Oko-less,2,Find-Finality,
Antti_Malin,https://www.mtgtop8.com/event?e=23996&d=367288&f=ST,RDW,4,Castle Embereth,rare
dominizzi,,,2,Escape to the Wilds,rare
Chris_Barone,https://www.mtgtop8.com/event?e=24032&d=367638&f=ST,Adventure,3,The Great Henge,mythic
